Vendite	Scontrini	Vendite.1	Scontrini.1	Vendite.2	Scontrini.2	Vendite.3	Scontrini.3	Vendite.4	Scontrini.4	Vendite.5	Scontrini.5	Giorno	day	month	year	newdate
13160.83	1505.0	15039.21	1321.0			4081.42	811.0	8898.61	1058.0	6012.48	760.0		5	1	2019	2019-01-05
9310.02	1041.0	10923.80	903.0			3216.18	568.0	7689.23	815.0	5059.60	604.0		6	1	2019	2019-01-06
3035.37	397.0	6528.84	667.0			2865.13	679.0	4483.54	600.0	3953.90	522.0		7	1	2019	2019-01-07
2932.31	358.0	6134.17	603.0			2713.16	651.0	4302.93	601.0	4008.74	545.0		8	1	2019	2019-01-08
3684.71	452.0	7364.71	733.0			3011.00	688.0	5562.01	691.0	4311.90	585.0		9	1	2019	2019-01-09
3440.78	438.0	7866.09	806.0			3443.24	743.0	6018.92	742.0	4563.71	663.0		10	1	2019	2019-01-10
6640.89	804.0	11799.23	1161.0			3595.02	762.0	7687.96	953.0	7186.89	955.0		11	1	2019	2019-01-11
12052.70	1423.0	15180.64	1322.0			4327.13	882.0	9927.06	1180.0	7129.53	870.0		12	1	2019	2019-01-12
10256.56	1133.0	11668.32	973.0			2842.83	562.0	7826.69	894.0	5959.44	718.0		13	1	2019	2019-01-13
3160.46	442.0	7420.26	740.0			3603.27	802.0	5081.60	646.0	4010.75	553.0		14	1	2019	2019-01-14
3638.39	460.0	8226.37	823.0			3415.15	733.0	5212.48	688.0	4550.97	619.0		15	1	2019	2019-01-15
4021.52	475.0	8382.79	806.0			3088.55	708.0	5414.76	677.0	4259.34	661.0		16	1	2019	2019-01-16
3778.44	463.0	8818.45	844.0			3665.76	745.0	6062.43	781.0	4436.08	651.0		17	1	2019	2019-01-17
6082.33	775.0	12911.71	1240.0			4010.94	822.0	8154.36	968.0	7338.18	996.0		18	1	2019	2019-01-18
9609.94	1152.0	14385.67	1313.0			4975.09	958.0	9748.65	1157.0	7239.84	919.0		19	1	2019	2019-01-19
9531.40	1042.0	11378.09	933.0			3788.02	635.0	8169.57	914.0	5659.80	673.0		20	1	2019	2019-01-20
3159.82	419.0	7404.43	723.0			3765.60	856.0	5307.29	671.0	3775.46	549.0		21	1	2019	2019-01-21
3267.15	418.0	6941.86	693.0			3110.18	753.0	4664.84	584.0	4261.69	641.0		22	1	2019	2019-01-22
1891.80	262.0	7202.70	691.0			3330.58	729.0	4968.98	622.0	3891.45	576.0		23	1	2019	2019-01-23
3946.22	497.0	9300.17	930.0			3801.97	802.0	5927.43	757.0	5698.69	798.0		24	1	2019	2019-01-24
6541.06	822.0	11542.66	1158.0			4360.47	881.0	7509.91	923.0	6315.78	882.0		25	1	2019	2019-01-25
11377.61	1368.0	14507.25	1333.0			4897.66	934.0	10425.67	1214.0	7777.90	933.0		26	1	2019	2019-01-26
8910.60	1045.0	10306.35	885.0			3353.92	618.0	7392.57	855.0	4629.28	629.0		27	1	2019	2019-01-27
3322.34	471.0	7462.62	719.0			3270.24	754.0	4622.87	644.0	4600.96	665.0		28	1	2019	2019-01-28
3338.71	432.0	6805.93	688.0			3382.51	723.0	4685.36	660.0	4744.71	673.0		29	1	2019	2019-01-29
2903.97	356.0	6749.35	695.0			3239.31	678.0	4176.50	572.0	4026.89	545.0		30	1	2019	2019-01-30
3002.35	370.0	7361.94	717.0			3103.00	711.0	5391.06	665.0	4084.98	578.0		31	1	2019	2019-01-31
4549.53	570.0	11587.94	1119.0			3437.08	764.0	6133.68	749.0	5500.85	699.0		1	2	2019	2019-02-01
10594.64	1214.0	14666.85	1342.0			4470.11	898.0	9820.65	1167.0	7096.47	914.0		2	2	2019	2019-02-02
9951.75	1099.0	11339.23	987.0			2635.45	519.0	7611.46	919.0	5618.13	705.0		3	2	2019	2019-02-03
3573.24	474.0	7261.55	742.0			3123.56	740.0	5412.18	737.0	4175.44	610.0		4	2	2019	2019-02-04
3562.61	448.0	6828.71	701.0			3118.42	760.0	4861.20	683.0	4702.05	692.0		5	2	2019	2019-02-05
3958.38	505.0	7427.07	745.0			3318.69	721.0	5757.11	756.0	4893.53	679.0		6	2	2019	2019-02-06
3090.39	385.0	7906.10	764.0			2996.55	706.0	5688.98	753.0	4516.07	612.0		7	2	2019	2019-02-07
5646.48	693.0	12142.58	1214.0			3698.01	810.0	8230.22	982.0	7043.99	947.0		8	2	2019	2019-02-08
10765.95	1296.0	12913.48	1225.0			4374.89	851.0	10369.09	1212.0	6529.30	861.0		9	2	2019	2019-02-09
9018.82	1008.0	10802.76	912.0			2836.70	547.0	8419.53	950.0	4854.46	637.0		10	2	2019	2019-02-10
3421.18	483.0	7420.71	756.0			3517.86	817.0	4782.30	651.0	4223.06	633.0		11	2	2019	2019-02-11
3982.89	488.0	6836.11	727.0			3477.30	800.0	5096.81	686.0	4582.00	640.0		12	2	2019	2019-02-12
4043.69	540.0	8315.12	829.0			3425.80	808.0	5437.26	681.0	4982.89	710.0		13	2	2019	2019-02-13
4813.19	620.0	10058.32	954.0			4292.22	864.0	6747.37	863.0	5566.27	791.0		14	2	2019	2019-02-14
6345.31	801.0	12295.05	1206.0			4177.25	861.0	7451.15	953.0	7556.05	997.0		15	2	2019	2019-02-15
11001.66	1332.0	13884.96	1298.0			4524.24	905.0	9561.54	1105.0	6516.39	896.0		16	2	2019	2019-02-16
9302.67	1048.0	12030.18	1025.0			3501.57	636.0	8775.96	1004.0	5650.90	730.0		17	2	2019	2019-02-17
3080.71	457.0	7288.55	759.0			3460.26	782.0	4903.79	689.0	4615.68	701.0		18	2	2019	2019-02-18
3387.51	458.0	7193.11	765.0			3350.36	756.0	5459.59	677.0	5133.77	698.0		19	2	2019	2019-02-19
3745.61	469.0	8204.81	803.0			3705.01	803.0	6644.58	857.0	4574.99	666.0		20	2	2019	2019-02-20
4401.63	578.0	8419.50	905.0			3623.24	744.0	6621.66	890.0	6136.21	808.0		21	2	2019	2019-02-21
6599.42	809.0	12386.42	1206.0			3893.23	832.0	8195.80	1007.0	7443.70	1016.0		22	2	2019	2019-02-22
11078.52	1249.0	14667.41	1338.0			5166.45	975.0	9581.43	1145.0	6427.71	837.0		23	2	2019	2019-02-23
8560.39	1003.0	12207.63	1005.0			3623.15	648.0	8127.20	901.0	5934.68	768.0		24	2	2019	2019-02-24
3376.31	492.0	7488.62	740.0			3643.21	832.0	4851.47	755.0	4464.43	736.0		25	2	2019	2019-02-25
3501.01	508.0	6897.88	736.0			3280.71	832.0	5131.82	728.0	4601.65	792.0		26	2	2019	2019-02-26
3828.05	549.0	7767.56	790.0			3919.62	934.0	6067.41	888.0	4743.66	776.0		27	2	2019	2019-02-27
4270.47	596.0	8687.57	876.0			3252.95	848.0	6167.08	896.0	4952.25	834.0		28	2	2019	2019-02-28
6485.11	840.0	12920.62	1285.0			4486.52	1016.0	7327.71	1031.0	7695.46	1105.0		1	3	2019	2019-03-01
10544.56	1422.0	13987.96	1295.0			4820.34	1098.0	9541.12	1259.0	7232.68	1045.0		2	3	2019	2019-03-02
8858.41	1132.0	11235.79	969.0			3546.10	707.0	7715.67	983.0	5544.94	802.0		3	3	2019	2019-03-03
5437.22	677.0	6767.12	735.0			3353.93	828.0	5745.97	761.0	4243.81	614.0		4	3	2019	2019-03-04
4920.21	590.0	7372.38	784.0			3334.62	745.0	6628.79	868.0	4108.75	647.0		5	3	2019	2019-03-05
4062.91	540.0	7015.28	744.0			3176.32	740.0	5124.99	698.0	5153.92	753.0		6	3	2019	2019-03-06
3640.40	477.0	8028.04	838.0			3028.33	716.0	5411.64	757.0	4851.83	728.0		7	3	2019	2019-03-07
6403.51	811.0	12044.27	1200.0			3604.32	777.0	8762.02	1080.0	7484.09	974.0		8	3	2019	2019-03-08
10535.59	1341.0	13690.91	1330.0			3620.34	827.0	10488.23	1248.0	6484.46	832.0		9	3	2019	2019-03-09
8381.99	1005.0	12083.33	1020.0			3324.72	669.0	8237.29	947.0	4901.39	687.0		10	3	2019	2019-03-10
2988.04	459.0	6399.53	675.0			3847.04	844.0	4604.07	625.0	4821.05	730.0		11	3	2019	2019-03-11
3674.71	467.0	7072.30	735.0			3297.34	732.0	4938.62	674.0	5312.74	771.0		12	3	2019	2019-03-12
3790.64	521.0	7611.47	769.0			3737.44	781.0	5656.91	766.0	4608.88	690.0		13	3	2019	2019-03-13
3710.22	530.0	8116.79	833.0			3256.78	756.0	5503.09	722.0	4772.49	699.0		14	3	2019	2019-03-14
5579.36	732.0	10984.05	1186.0			4787.33	987.0	8863.11	1088.0	8111.50	1139.0		15	3	2019	2019-03-15
10855.93	1385.0	14913.82	1393.0			4515.85	917.0	8696.90	1064.0	8313.28	1068.0		16	3	2019	2019-03-16
9611.32	1125.0	13037.91	1118.0			3176.45	612.0	9274.71	1067.0	5133.95	632.0		17	3	2019	2019-03-17
3916.77	553.0	7839.25	789.0			3336.76	764.0	4657.29	672.0	4223.95	662.0		18	3	2019	2019-03-18
4027.99	528.0	7532.64	763.0			3802.67	802.0	5733.68	713.0	5307.46	804.0		19	3	2019	2019-03-19
3652.40	468.0	8033.87	830.0			3688.97	802.0	5536.56	756.0	4875.53	745.0		20	3	2019	2019-03-20
3829.99	553.0	8433.72	835.0			3372.50	785.0	6412.39	813.0	5297.56	728.0		21	3	2019	2019-03-21
6528.48	842.0	10928.60	1135.0			3976.20	867.0	8343.08	1039.0	6596.07	908.0		22	3	2019	2019-03-22
10419.31	1293.0	14271.19	1304.0			4593.75	927.0	9509.27	1141.0	6561.81	913.0		23	3	2019	2019-03-23
8288.55	1011.0	11052.31	1008.0			3628.17	680.0	9225.66	1091.0	6388.09	769.0		24	3	2019	2019-03-24
3181.07	434.0	6718.39	710.0			3472.19	774.0	5121.28	739.0	4258.97	657.0		25	3	2019	2019-03-25
3514.39	498.0	6529.04	702.0			3203.38	749.0	5269.64	736.0	4779.40	723.0		26	3	2019	2019-03-26
3906.16	523.0	7412.01	778.0			3624.96	791.0	5592.15	761.0	4327.25	669.0		27	3	2019	2019-03-27
4466.76	610.0	9304.69	984.0			4040.76	841.0	6630.77	868.0	6244.53	829.0		28	3	2019	2019-03-28
5633.65	754.0	11281.07	1167.0			4237.70	861.0	7565.87	1031.0	7214.38	991.0		29	3	2019	2019-03-29
10040.49	1299.0	13417.71	1332.0			4391.79	909.0	10220.37	1261.0	6815.57	869.0		30	3	2019	2019-03-30
8337.43	987.0	11330.84	1010.0			3743.18	720.0	8677.36	983.0	5171.91	721.0		31	3	2019	2019-03-31
3961.41	561.0	7392.87	773.0			3487.25	832.0	5318.39	721.0	3839.06	629.0		1	4	2019	2019-04-01
3552.30	500.0	7248.08	751.0			3384.85	781.0	5347.66	721.0	4962.65	738.0		2	4	2019	2019-04-02
4276.68	513.0	7906.20	823.0			3311.40	742.0	5354.96	799.0	4609.96	681.0		3	4	2019	2019-04-03
3599.57	523.0	8225.89	856.0			3280.48	747.0	5699.09	734.0	5041.57	704.0		4	4	2019	2019-04-04
6615.79	880.0	11541.56	1255.0			4059.39	864.0	7370.43	969.0	6950.14	959.0		5	4	2019	2019-04-05
10591.73	1286.0	13354.77	1329.0			4320.40	959.0	9788.43	1199.0	7575.36	990.0		6	4	2019	2019-04-06
10514.58	1259.0	11890.72	1113.0			3757.96	664.0	7783.84	956.0	6295.41	743.0		7	4	2019	2019-04-07
3443.76	496.0	6701.43	748.0			3260.67	789.0	4376.51	643.0	3899.87	622.0		8	4	2019	2019-04-08
3868.72	512.0	7545.83	801.0			3369.35	812.0	5034.94	715.0	4411.13	668.0		9	4	2019	2019-04-09
3461.54	478.0	7737.68	804.0			3450.59	785.0	4716.87	647.0	4626.38	655.0		10	4	2019	2019-04-10
4342.76	561.0	8665.59	859.0			3600.22	803.0	6192.52	825.0	5143.32	714.0		11	4	2019	2019-04-11
6961.40	899.0	11440.79	1188.0			3985.79	894.0	8225.47	995.0	7024.40	964.0		12	4	2019	2019-04-12
10486.91	1317.0	15216.99	1397.0			4511.07	962.0	9827.66	1178.0	8223.28	1018.0		13	4	2019	2019-04-13
10782.86	1173.0	11719.73	1014.0			3480.20	618.0	7884.58	881.0	5738.89	682.0		14	4	2019	2019-04-14
3928.26	530.0	7756.87	795.0			3760.83	851.0	4797.29	719.0	4857.22	703.0		15	4	2019	2019-04-15
4057.71	531.0	7474.38	770.0			3492.53	803.0	5933.42	766.0	4607.48	706.0		16	4	2019	2019-04-16
5538.08	710.0	9199.35	937.0			4828.16	1024.0	6701.83	897.0	6204.19	883.0		17	4	2019	2019-04-17
6972.10	911.0	10725.72	1141.0			4188.75	944.0	7385.44	1053.0	6393.96	979.0		18	4	2019	2019-04-18
6773.17	900.0	11544.57	1181.0			3907.32	842.0	8523.19	1054.0	5510.67	829.0		19	4	2019	2019-04-19
10625.34	1338.0	12557.98	1248.0			4965.21	1001.0	9355.23	1171.0	5807.23	792.0		20	4	2019	2019-04-20
2532.04	290.0	5900.83	564.0					4214.62	514.0	2478.29	337.0		21	4	2019	2019-04-21
6091.74	738.0	10179.93	941.0					7058.63	849.0	4278.34	584.0		22	4	2019	2019-04-22
7040.27	867.0	9767.94	896.0			3593.62	726.0	5740.71	760.0	4321.72	641.0		23	4	2019	2019-04-23
7786.08	969.0	10401.59	1023.0			3433.56	727.0	7235.40	912.0	5266.11	720.0		24	4	2019	2019-04-24
10266.48	1153.0	11303.33	1020.0			3124.37	621.0	7313.96	877.0	5069.03	700.0		25	4	2019	2019-04-25
8838.38	1027.0	10976.91	1157.0			3419.52	780.0	7241.05	939.0	5474.36	805.0		26	4	2019	2019-04-26
10105.58	1302.0	13567.39	1314.0			4318.51	852.0	8777.59	1103.0	5837.00	898.0		27	4	2019	2019-04-27
7520.54	898.0	10618.37	990.0			3382.74	661.0	7542.47	954.0	4331.75	642.0		28	4	2019	2019-04-28
4404.09	587.0	6755.57	764.0			3123.79	725.0	5152.58	770.0	4303.54	691.0		29	4	2019	2019-04-29
6391.14	795.0	9814.44	996.0			3860.33	832.0	7015.90	909.0	5680.66	873.0		30	4	2019	2019-04-30
6583.44	799.0	10710.25	970.0			3289.64	700.0	6514.38	842.0	4813.95	690.0		1	5	2019	2019-05-01
3300.88	457.0	7254.26	773.0			3191.45	733.0	5207.93	712.0	4466.11	681.0		2	5	2019	2019-05-02
6900.29	891.0	11292.93	1185.0			3627.96	824.0	6610.90	878.0	6255.01	981.0		3	5	2019	2019-05-03
8981.83	1119.0	14050.20	1360.0			3980.44	911.0	9988.69	1224.0	6994.54	922.0		4	5	2019	2019-05-04
10350.35	1297.0	9890.24	957.0			3361.20	614.0	7654.25	844.0	5150.75	681.0		5	5	2019	2019-05-05
3632.61	482.0	7809.97	858.0			2981.10	690.0	5134.84	701.0	4382.57	719.0		6	5	2019	2019-05-06
3715.51	463.0	7685.37	807.0			2800.23	673.0	5038.32	660.0	4396.30	682.0		7	5	2019	2019-05-07
4181.50	524.0	7818.10	803.0			2990.18	643.0	5519.58	715.0	5193.90	729.0		8	5	2019	2019-05-08
4270.09	550.0	8092.00	828.0			3252.22	717.0	5197.78	713.0	5525.81	778.0		9	5	2019	2019-05-09
6768.63	844.0	12043.88	1221.0			3555.95	746.0	8283.76	1091.0	6802.84	919.0		10	5	2019	2019-05-10
10110.52	1283.0	14041.46	1348.0			4936.59	926.0	9968.17	1265.0	6048.78	797.0		11	5	2019	2019-05-11
8726.01	1043.0	10763.84	976.0			4498.31	778.0	8302.48	977.0	4724.60	612.0		12	5	2019	2019-05-12
3973.74	514.0	7248.00	758.0			3266.39	708.0	5195.69	726.0	4034.40	628.0		13	5	2019	2019-05-13
3556.26	515.0	7480.65	795.0			2971.10	663.0	5548.86	761.0	4600.65	703.0		14	5	2019	2019-05-14
4876.17	602.0	8995.81	867.0			3447.96	701.0	5400.27	735.0	5125.50	712.0		15	5	2019	2019-05-15
4655.67	709.0	8403.22	1044.0			3678.39	848.0	6354.07	978.0	6139.64	1009.0		16	5	2019	2019-05-16
6545.10	843.0	12339.01	1228.0			3552.29	753.0	8865.10	1077.0	7310.33	1034.0		17	5	2019	2019-05-17
11988.42	1348.0	14140.10	1364.0			4532.78	842.0	9770.58	1248.0	6301.07	881.0		18	5	2019	2019-05-18
10034.85	1135.0	11249.72	1036.0			3529.72	608.0	7740.90	851.0	4387.89	581.0		19	5	2019	2019-05-19
3370.59	459.0	7534.11	776.0			3484.07	719.0	4777.63	677.0	4491.27	670.0		20	5	2019	2019-05-20
3814.08	477.0	7858.72	817.0			3379.48	776.0	5961.36	794.0	4832.52	749.0		21	5	2019	2019-05-21
4372.19	551.0	7731.45	807.0			3053.95	630.0	5278.61	698.0	5115.05	737.0		22	5	2019	2019-05-22
4850.49	626.0	8779.53	924.0			3482.12	799.0	6093.27	812.0	5421.45	758.0		23	5	2019	2019-05-23
6137.82	787.0	11213.65	1222.0			3654.87	779.0	8262.26	1040.0	7878.08	1072.0		24	5	2019	2019-05-24
9634.46	1129.0	14746.01	1403.0			4160.56	846.0	10438.90	1258.0	6264.00	845.0		25	5	2019	2019-05-25
9047.01	1021.0	12047.47	1087.0			3426.87	612.0	8334.62	914.0	5245.69	651.0		26	5	2019	2019-05-26
4929.93	633.0	7913.28	829.0			3452.86	767.0	5762.66	857.0	4395.17	721.0		27	5	2019	2019-05-27
3713.50	539.0	6740.18	733.0			3167.05	693.0	5644.17	775.0	4868.27	771.0		28	5	2019	2019-05-28
3934.40	577.0	7277.54	767.0			3024.43	743.0	6197.85	903.0	5100.26	827.0		29	5	2019	2019-05-29
4010.07	569.0	8435.57	838.0			3394.17	814.0	5681.42	847.0	6152.75	960.0		30	5	2019	2019-05-30
5230.62	735.0	11796.77	1226.0			3920.00	868.0	8468.69	1145.0	6308.91	1053.0		31	5	2019	2019-05-31
8449.73	1130.0	13490.28	1327.0			4164.26	993.0	9626.05	1267.0	6617.67	1095.0		1	6	2019	2019-06-01
7178.12	906.0	10830.86	998.0			3327.43	669.0	7001.57	874.0	5881.37	949.0		2	6	2019	2019-06-02
3469.55	481.0	6714.52	723.0			3459.41	817.0	5228.68	731.0	4042.79	630.0		3	6	2019	2019-06-03
3598.06	495.0	7061.04	771.0			3533.48	845.0	5459.66	753.0	4824.64	742.0		4	6	2019	2019-06-04
3720.97	533.0	7461.81	805.0			3446.04	764.0	5229.34	723.0	5325.06	835.0		5	6	2019	2019-06-05
3914.39	540.0	8104.62	823.0			3204.78	780.0	5035.47	718.0	5300.53	798.0		6	6	2019	2019-06-06
6297.41	754.0	11588.12	1279.0			5608.24	1053.0	9442.44	1193.0	8081.45	1109.0		7	6	2019	2019-06-07
8275.45	1049.0	13457.71	1285.0			3849.77	809.0	9272.32	1163.0	6586.21	900.0		8	6	2019	2019-06-08
8550.77	1037.0	10254.83	934.0			3496.91	676.0	7799.99	950.0	5296.17	753.0		9	6	2019	2019-06-09
4159.15	533.0	7631.16	819.0			3212.73	704.0	5598.02	788.0	4234.49	671.0		10	6	2019	2019-06-10
4184.89	551.0	7610.45	803.0			3473.36	777.0	5502.44	749.0	4860.18	728.0		11	6	2019	2019-06-11
3953.47	499.0	8042.82	857.0			3642.28	790.0	5931.09	791.0	5132.00	780.0		12	6	2019	2019-06-12
4217.67	555.0	8088.08	819.0			3249.39	733.0	6216.82	814.0	4608.31	734.0		13	6	2019	2019-06-13
6437.10	779.0	10238.17	1112.0			3426.68	706.0	8006.16	1004.0	6520.00	947.0		14	6	2019	2019-06-14
8574.90	1001.0	13242.27	1295.0			4071.25	810.0	9431.07	1119.0	6865.75	911.0		15	6	2019	2019-06-15
7492.98	921.0	10322.49	935.0			3504.81	715.0	8236.97	994.0	4888.67	691.0		16	6	2019	2019-06-16
3873.36	535.0	7615.85	839.0			3864.69	791.0	4685.42	671.0	4481.61	735.0		17	6	2019	2019-06-17
3850.91	484.0	7598.78	804.0			3263.11	765.0	5500.08	718.0	4134.90	649.0		18	6	2019	2019-06-18
4022.87	506.0	8009.60	847.0			3732.78	797.0	5950.43	841.0	5963.00	851.0		19	6	2019	2019-06-19
4483.75	596.0	9090.08	972.0			3809.50	817.0	7500.88	967.0	5026.11	812.0		20	6	2019	2019-06-20
5998.28	742.0	10690.14	1175.0			3873.84	818.0	8645.15	1032.0	5540.97	835.0		21	6	2019	2019-06-21
9033.21	1146.0	13392.95	1289.0			4188.95	788.0	10925.37	1311.0	5882.47	797.0		22	6	2019	2019-06-22
6667.70	842.0	9518.75	915.0			3556.03	692.0	7121.31	910.0	4802.15	693.0		23	6	2019	2019-06-23
4016.23	515.0	7167.07	749.0			3426.07	780.0	5394.57	797.0	4175.25	684.0		24	6	2019	2019-06-24
4137.32	556.0	6561.90	717.0			3074.82	749.0	5662.14	770.0	4086.95	629.0		25	6	2019	2019-06-25
4163.49	567.0	7012.94	776.0			3210.23	754.0	6421.03	903.0	4234.64	646.0		26	6	2019	2019-06-26
4256.62	593.0	7875.66	865.0			3872.44	834.0	5855.36	849.0	4058.15	646.0		27	6	2019	2019-06-27
6394.22	775.0	10889.02	1114.0			3723.13	817.0	7489.22	975.0	5251.40	800.0		28	6	2019	2019-06-28
7594.21	921.0	11041.64	1105.0			4017.71	861.0	8936.37	1123.0	6057.92	834.0		29	6	2019	2019-06-29
8343.92	1048.0	10839.45	1127.0			4009.67	778.0	8617.79	1113.0	6290.77	960.0		30	6	2019	2019-06-30
4460.56	594.0	7948.72	897.0			3519.59	780.0	6129.85	874.0	4711.60	812.0		1	7	2019	2019-07-01
4459.92	619.0	7533.37	887.0			2852.69	639.0	5464.68	797.0	4835.37	852.0		2	7	2019	2019-07-02
4463.70	646.0	8496.58	942.0			3268.40	709.0	6092.42	881.0	4199.03	754.0		3	7	2019	2019-07-03
4459.73	585.0	8467.13	875.0			3316.30	680.0	6695.15	882.0	4306.89	749.0		4	7	2019	2019-07-04
6267.79	844.0	9966.52	1091.0			4053.68	847.0	7739.09	1034.0	5219.53	853.0		5	7	2019	2019-07-05
9877.73	1240.0	11860.36	1215.0			4253.04	928.0	9525.38	1184.0	5560.21	793.0		6	7	2019	2019-07-06
9029.05	1099.0	8911.49	918.0			3652.96	690.0	8547.24	1090.0	4585.48	650.0		7	7	2019	2019-07-07
4560.86	624.0	7725.49	882.0			3436.22	756.0	5205.30	782.0	4372.70	707.0		8	7	2019	2019-07-08
5139.00	683.0	7893.46	867.0			3008.70	658.0	5822.03	794.0	4485.87	657.0		9	7	2019	2019-07-09
6205.11	872.0	9108.19	1047.0			3488.83	806.0	7308.45	998.0	4943.33	840.0		10	7	2019	2019-07-10
5405.49	695.0	9030.07	935.0			3555.16	738.0	6106.81	874.0	4579.32	800.0		11	7	2019	2019-07-11
6975.42	889.0	10101.87	1136.0			3493.43	752.0	8584.23	1058.0	5158.72	823.0		12	7	2019	2019-07-12
10238.67	1294.0	12047.07	1243.0			4254.78	888.0	9792.21	1176.0	6737.25	953.0		13	7	2019	2019-07-13
10121.24	1167.0	10470.60	999.0			3747.49	650.0	7785.70	929.0	5000.98	644.0		14	7	2019	2019-07-14
6441.35	811.0	8671.24	885.0			3543.59	725.0	5883.40	781.0	4435.18	675.0		15	7	2019	2019-07-15
4266.63	558.0	7861.54	840.0			3470.52	749.0	5545.58	754.0	3722.96	617.0		16	7	2019	2019-07-16
4614.17	597.0	7827.76	881.0			3091.37	732.0	6499.14	861.0	4182.45	680.0		17	7	2019	2019-07-17
4994.90	659.0	8407.41	906.0			3792.50	771.0	7056.72	918.0	4518.78	810.0		18	7	2019	2019-07-18
5702.04	773.0	10454.22	1111.0			4003.58	782.0	7769.69	1009.0	5547.67	829.0		19	7	2019	2019-07-19
9337.42	1128.0	11364.96	1149.0			4442.54	928.0	9723.41	1246.0	5317.58	790.0		20	7	2019	2019-07-20
7812.86	979.0	10050.67	992.0			3395.06	735.0	7099.58	927.0	4892.25	732.0		21	7	2019	2019-07-21
4530.58	645.0	7680.93	835.0			3512.79	745.0	5707.76	780.0	4405.50	710.0		22	7	2019	2019-07-22
4339.91	568.0	7174.64	760.0			3186.50	732.0	6338.90	868.0	3964.78	635.0		23	7	2019	2019-07-23
4407.60	616.0	8223.38	873.0			3222.70	696.0	6013.92	871.0	3671.96	655.0		24	7	2019	2019-07-24
4642.00	596.0	7266.95	826.0			3336.70	740.0	6142.90	845.0	4510.75	736.0		25	7	2019	2019-07-25
5936.70	783.0	10472.09	1148.0			3471.25	831.0	8161.12	1126.0	5868.32	990.0		26	7	2019	2019-07-26
9941.43	1221.0	12319.47	1142.0			4119.02	814.0	10277.34	1280.0	6327.34	908.0		27	7	2019	2019-07-27
11028.45	1263.0	10636.68	1019.0			3465.91	640.0	7420.97	972.0	5856.18	733.0		28	7	2019	2019-07-28
4528.27	628.0	7080.53	793.0			3337.85	750.0	6082.76	876.0	4056.68	688.0		29	7	2019	2019-07-29
4430.97	580.0	8094.23	858.0			3380.29	726.0	5729.56	819.0	4008.15	680.0		30	7	2019	2019-07-30
4453.29	621.0	8466.85	874.0			3008.36	659.0	6924.43	891.0	4554.27	757.0		31	7	2019	2019-07-31
5137.09	656.0	8670.17	868.0			3282.56	729.0	6208.56	853.0	4560.37	698.0		1	8	2019	2019-08-01
6088.15	764.0	11181.35	1146.0			3462.13	682.0	7839.26	999.0	5518.36	841.0		2	8	2019	2019-08-02
8068.59	1012.0	11164.48	1078.0			3934.71	823.0	9175.19	1109.0	5340.93	754.0		3	8	2019	2019-08-03
7422.74	946.0	8614.86	825.0			3494.68	684.0	7218.62	932.0	4377.18	612.0		4	8	2019	2019-08-04
4736.57	633.0	7372.22	771.0			3009.98	649.0	5489.20	742.0	4347.53	623.0		5	8	2019	2019-08-05
4402.41	600.0	7028.03	735.0			3037.83	636.0	5784.79	765.0	3904.21	616.0		6	8	2019	2019-08-06
4815.40	628.0	7686.13	770.0			3299.63	698.0	5832.44	771.0	4301.65	629.0		7	8	2019	2019-08-07
5442.29	670.0	7713.49	808.0			2999.80	606.0	6164.34	801.0	4590.41	690.0		8	8	2019	2019-08-08
5179.92	675.0	10193.73	1050.0			3511.94	743.0	7139.70	948.0	4808.37	708.0		9	8	2019	2019-08-09
7835.34	990.0	9406.19	966.0			4182.14	819.0	7285.33	962.0	4540.39	644.0		10	8	2019	2019-08-10
7192.01	882.0	8026.42	800.0			3436.82	655.0	6206.26	793.0	4086.69	596.0		11	8	2019	2019-08-11
5748.51	648.0	8326.05	791.0			3457.49	693.0	5778.05	773.0	3911.44	560.0		12	8	2019	2019-08-12
5368.54	669.0	7514.29	765.0			3177.54	689.0	5345.26	734.0	4543.88	637.0		13	8	2019	2019-08-13
5474.04	667.0	8541.67	817.0			3561.00	738.0	6346.28	840.0	4060.11	582.0		14	8	2019	2019-08-14
2267.88	254.0	7031.82	666.0					5070.27	665.0	2597.61	328.0		15	8	2019	2019-08-15
5726.90	668.0	9226.60	959.0			3977.61	792.0	6567.50	881.0	4205.11	637.0		16	8	2019	2019-08-16
7445.84	973.0	9513.79	967.0			4334.03	824.0	7724.88	982.0	4550.96	637.0		17	8	2019	2019-08-17
7162.79	843.0	8259.66	773.0			3182.56	618.0	6371.90	782.0	4901.45	649.0		18	8	2019	2019-08-18
5160.79	683.0	7694.74	781.0			3422.24	766.0	5804.93	778.0	4016.42	605.0		19	8	2019	2019-08-19
4738.59	591.0	7631.88	801.0			3318.71	706.0	6022.62	785.0	4137.35	602.0		20	8	2019	2019-08-20
6281.24	700.0	8206.73	869.0			3271.50	718.0	6380.30	842.0	4355.56	640.0		21	8	2019	2019-08-21
5581.85	679.0	8708.56	843.0			3156.07	681.0	6453.19	826.0	3969.22	557.0		22	8	2019	2019-08-22
6658.52	826.0	8993.03	960.0			3335.81	669.0	7944.11	1027.0	4997.67	768.0		23	8	2019	2019-08-23
10222.91	1218.0	12417.32	1256.0			3729.30	797.0	8668.76	1079.0	5337.34	742.0		24	8	2019	2019-08-24
