"Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","Giorno","day","month","year","newdate","Scontrino_medio_1","Scontrino_medio_2","Scontrino_medio_3","Scontrino_medio_4","Scontrino_medio_5","Scontrino_medio_6","weekend","matches","Vacanze","INVERNO","PRIMAVERA","ESTATE","AUTUNNO","Eventi.televisivi","FENOMENI","temp_media","sole","precipitazioni","nebbia"
4137.32,556,6561.9,717,NA,NA,3074.82,749,5662.14,770,4086.95,629,"Tuesday",25,6,2019,2019-06-25,7.441223022,9.151882845,NA,4.105233645,7.353428571,6.497535771,0,0,1,0,0,1,0,0,"",30,1,0,0
4163.49,567,7012.94,776,NA,NA,3210.23,754,6421.03,903,4234.64,646,"Wednesday",26,6,2019,2019-06-26,7.343015873,9.037293814,NA,4.257599469,7.110775194,6.555170279,0,0,1,0,0,1,0,0,"",32,1,0,0
4256.62,593,7875.66,865,NA,NA,3872.44,834,5855.36,849,4058.15,646,"Thursday",27,6,2019,2019-06-27,7.178111298,9.104809249,NA,4.643213429,6.896772674,6.281965944,0,0,1,0,0,1,0,0,"",35,1,0,0
6394.22,775,10889.02,1114,NA,NA,3723.13,817,7489.22,975,5251.4,800,"Friday",28,6,2019,2019-06-28,8.250606452,9.77470377,NA,4.557074663,7.681251282,6.56425,0,0,1,0,0,1,0,0,"",34,1,0,0
7594.21,921,11041.64,1105,NA,NA,4017.71,861,8936.37,1123,6057.92,834,"Saturday",29,6,2019,2019-06-29,8.245613464,9.992434389,NA,4.666329849,7.957586821,7.263693046,1,0,1,0,0,1,0,0,"",30,1,0,0
8343.92,1048,10839.45,1127,NA,NA,4009.67,778,8617.79,1113,6290.77,960,"Sunday",30,6,2019,2019-06-30,7.961755725,9.617968057,NA,5.153817481,7.742848158,6.552885417,1,0,1,0,0,1,0,0,"",32,1,0,0
4460.56,594,7948.72,897,NA,NA,3519.59,780,6129.85,874,4711.6,812,"Monday",1,7,2019,2019-07-01,7.509360269,8.861449275,NA,4.512294872,7.013558352,5.802463054,0,0,1,0,0,1,0,1,"precipitazioni",27,0,1,0
4459.92,619,7533.37,887,NA,NA,2852.69,639,5464.68,797,4835.37,852,"Tuesday",2,7,2019,2019-07-02,7.205040388,8.493089064,NA,4.464303599,6.856562108,5.675316901,0,0,1,0,0,1,0,0,"",30,1,0,0
4463.7,646,8496.58,942,NA,NA,3268.4,709,6092.42,881,4199.03,754,"Wednesday",3,7,2019,2019-07-03,6.909752322,9.019723992,NA,4.609873061,6.915346198,5.569005305,0,0,1,0,0,1,0,0,"precipitazioni",28,0,1,0
4459.73,585,8467.13,875,NA,NA,3316.3,680,6695.15,882,4306.89,749,"Thursday",4,7,2019,2019-07-04,7.623470085,9.67672,NA,4.876911765,7.590873016,5.750186916,0,0,1,0,0,1,0,0,"",27,1,0,0
6267.79,844,9966.52,1091,NA,NA,4053.68,847,7739.09,1034,5219.53,853,"Friday",5,7,2019,2019-07-05,7.426291469,9.135215399,NA,4.7859268,7.484613153,6.119026964,0,0,1,0,0,1,0,0,"",30,1,0,0
9877.73,1240,11860.36,1215,NA,NA,4253.04,928,9525.38,1184,5560.21,793,"Saturday",6,7,2019,2019-07-06,7.96591129,9.761613169,NA,4.583017241,8.045084459,7.011614124,1,0,1,0,0,1,0,0,"",31,1,0,0
9029.05,1099,8911.49,918,NA,NA,3652.96,690,8547.24,1090,4585.48,650,"Sunday",7,7,2019,2019-07-07,8.215696087,9.707505447,NA,5.294144928,7.841504587,7.054584615,1,0,1,0,0,1,0,0,"precipitazioni",29,0,1,0
4560.86,624,7725.49,882,NA,NA,3436.22,756,5205.3,782,4372.7,707,"Monday",8,7,2019,2019-07-08,7.309070513,8.759058957,NA,4.54526455,6.656393862,6.184865629,0,0,1,0,0,1,0,1,"",30,1,0,0
5139,683,7893.46,867,NA,NA,3008.7,658,5822.03,794,4485.87,657,"Tuesday",9,7,2019,2019-07-09,7.524158126,9.104336794,NA,4.572492401,7.332531486,6.827808219,0,0,1,0,0,1,0,0,"precipitazioni",24,0,1,0
6205.11,872,9108.19,1047,NA,NA,3488.83,806,7308.45,998,4943.33,840,"Wednesday",10,7,2019,2019-07-10,7.115951835,8.699321872,NA,4.328573201,7.323096192,5.884916667,0,0,1,0,0,1,0,0,"",25,1,0,0
5405.49,695,9030.07,935,NA,NA,3555.16,738,6106.81,874,4579.32,800,"Thursday",11,7,2019,2019-07-11,7.777683453,9.657828877,NA,4.817289973,6.987196796,5.72415,0,0,1,0,0,1,0,0,"",25,1,0,0
6975.42,889,10101.87,1136,NA,NA,3493.43,752,8584.23,1058,5158.72,823,"Friday",12,7,2019,2019-07-12,7.846366704,8.892491197,NA,4.645518617,8.113638941,6.26818955,0,0,1,0,0,1,0,0,"",28,1,0,0
10238.67,1294,12047.07,1243,NA,NA,4254.78,888,9792.21,1176,6737.25,953,"Saturday",13,7,2019,2019-07-13,7.912418856,9.691930813,NA,4.791418919,8.326709184,7.069517314,1,0,1,0,0,1,0,0,"",27,1,0,0
10121.24,1167,10470.6,999,NA,NA,3747.49,650,7785.7,929,5000.98,644,"Sunday",14,7,2019,2019-07-14,8.672870608,10.48108108,NA,5.765369231,8.38073197,7.765496894,1,0,1,0,0,1,0,0,"",25,1,0,0
6441.35,811,8671.24,885,NA,NA,3543.59,725,5883.4,781,4435.18,675,"Monday",15,7,2019,2019-07-15,7.942478422,9.798011299,NA,4.887710345,7.533162612,6.570637037,0,0,1,0,0,1,0,1,"precipitazioni",19,0,1,0
4266.63,558,7861.54,840,NA,NA,3470.52,749,5545.58,754,3722.96,617,"Tuesday",16,7,2019,2019-07-16,7.646290323,9.35897619,NA,4.633538051,7.354880637,6.033970827,0,0,1,0,0,1,0,0,"",26,1,0,0
4614.17,597,7827.76,881,NA,NA,3091.37,732,6499.14,861,4182.45,680,"Wednesday",17,7,2019,2019-07-17,7.728927973,8.885085131,NA,4.22318306,7.548362369,6.150661765,0,0,1,0,0,1,0,0,"",28,1,0,0
4994.9,659,8407.41,906,NA,NA,3792.5,771,7056.72,918,4518.78,810,"Thursday",18,7,2019,2019-07-18,7.579514416,9.279701987,NA,4.918936446,7.687058824,5.578740741,0,0,1,0,0,1,0,0,"precipitazioni",24,0,1,0
5702.04,773,10454.22,1111,NA,NA,4003.58,782,7769.69,1009,5547.67,829,"Friday",19,7,2019,2019-07-19,7.376507115,9.409738974,NA,5.119667519,7.700386521,6.692002413,0,0,1,0,0,1,0,0,"",27,1,0,0
9337.42,1128,11364.96,1149,NA,NA,4442.54,928,9723.41,1246,5317.58,790,"Saturday",20,7,2019,2019-07-20,8.27785461,9.891174935,NA,4.787219828,7.803699839,6.731113924,1,0,1,0,0,1,0,0,"",29,1,0,0
7812.86,979,10050.67,992,NA,NA,3395.06,735,7099.58,927,4892.25,732,"Sunday",21,7,2019,2019-07-21,7.980449438,10.13172379,NA,4.619129252,7.658662352,6.683401639,1,0,1,0,0,1,0,0,"",30,1,0,0
4530.58,645,7680.93,835,NA,NA,3512.79,745,5707.76,780,4405.5,710,"Monday",22,7,2019,2019-07-22,7.024155039,9.198718563,NA,4.715154362,7.317641026,6.204929577,0,0,1,0,0,1,0,1,"",30,1,0,0
4339.91,568,7174.64,760,NA,NA,3186.5,732,6338.9,868,3964.78,635,"Tuesday",23,7,2019,2019-07-23,7.64068662,9.440315789,NA,4.353142077,7.302880184,6.243748031,0,0,1,0,0,1,0,0,"",31,1,0,0
4407.6,616,8223.38,873,NA,NA,3222.7,696,6013.92,871,3671.96,655,"Wednesday",24,7,2019,2019-07-24,7.155194805,9.419679267,NA,4.630316092,6.904615385,5.606045802,0,0,1,0,0,1,0,0,"",32,1,0,0
4642,596,7266.95,826,NA,NA,3336.7,740,6142.9,845,4510.75,736,"Thursday",25,7,2019,2019-07-25,7.788590604,8.797760291,NA,4.509054054,7.269704142,6.128736413,0,0,1,0,0,1,0,0,"precipitazioni",32,0,1,0
5936.7,783,10472.09,1148,NA,NA,3471.25,831,8161.12,1126,5868.32,990,"Friday",26,7,2019,2019-07-26,7.581992337,9.122029617,NA,4.177196149,7.247886323,5.92759596,0,0,1,0,0,1,0,0,"",32,1,0,0
9941.43,1221,12319.47,1142,NA,NA,4119.02,814,10277.34,1280,6327.34,908,"Saturday",27,7,2019,2019-07-27,8.142039312,10.78762697,NA,5.06022113,8.029171875,6.968436123,1,0,1,0,0,1,0,0,"",NA,1,0,0
11028.45,1263,10636.68,1019,NA,NA,3465.91,640,7420.97,972,5856.18,733,"Sunday",28,7,2019,2019-07-28,8.731947743,10.43835132,NA,5.415484375,7.634742798,7.989331514,1,0,1,0,0,1,0,0,"",NA,1,0,0
4528.27,628,7080.53,793,NA,NA,3337.85,750,6082.76,876,4056.68,688,"Monday",29,7,2019,2019-07-29,7.210621019,8.928789407,NA,4.450466667,6.943789954,5.896337209,0,0,1,0,0,1,0,0,"",29,1,0,0
4430.97,580,8094.23,858,NA,NA,3380.29,726,5729.56,819,4008.15,680,"Tuesday",30,7,2019,2019-07-30,7.639603448,9.433834499,NA,4.656046832,6.995799756,5.894338235,0,0,1,0,0,1,0,1,"",29,1,0,0
4453.29,621,8466.85,874,NA,NA,3008.36,659,6924.43,891,4554.27,757,"Wednesday",31,7,2019,2019-07-31,7.17115942,9.687471396,NA,4.565037936,7.771526375,6.016208719,0,0,1,0,0,1,0,0,"",28,1,0,0
5137.09,656,8670.17,868,NA,NA,3282.56,729,6208.56,853,4560.37,698,"Thursday",1,8,2019,2019-08-01,7.830929878,9.988675115,NA,4.502825789,7.278499414,6.533481375,0,0,1,0,0,1,0,0,"",28,1,0,0
6088.15,764,11181.35,1146,NA,NA,3462.13,682,7839.26,999,5518.36,841,"Friday",2,8,2019,2019-08-02,7.968782723,9.756849913,NA,5.07643695,7.847107107,6.561664685,0,0,1,0,0,1,0,0,"precipitazioni",23,0,1,0
8068.59,1012,11164.48,1078,NA,NA,3934.71,823,9175.19,1109,5340.93,754,"Saturday",3,8,2019,2019-08-03,7.97291502,10.35666048,NA,4.780935601,8.273390442,7.083461538,1,0,1,0,0,1,0,0,"",26,1,0,0
7422.74,946,8614.86,825,NA,NA,3494.68,684,7218.62,932,4377.18,612,"Sunday",4,8,2019,2019-08-04,7.846448203,10.44225455,NA,5.109181287,7.745300429,7.152254902,1,0,1,0,0,1,0,0,"",27,1,0,0
4736.57,633,7372.22,771,NA,NA,3009.98,649,5489.2,742,4347.53,623,"Monday",5,8,2019,2019-08-05,7.482733017,9.561893645,NA,4.637873652,7.397843666,6.978378812,0,0,1,0,0,1,0,0,"",29,1,0,0
4402.41,600,7028.03,735,NA,NA,3037.83,636,5784.79,765,3904.21,616,"Tuesday",6,8,2019,2019-08-06,7.33735,9.561945578,NA,4.776462264,7.561816993,6.338003247,0,0,1,0,0,1,0,0,"",30,1,0,0
4815.4,628,7686.13,770,NA,NA,3299.63,698,5832.44,771,4301.65,629,"Wednesday",7,8,2019,2019-08-07,7.667834395,9.981987013,NA,4.72726361,7.564773022,6.838871224,0,0,1,0,0,1,0,0,"precipitazioni",27,0,1,0
5442.29,670,7713.49,808,NA,NA,2999.8,606,6164.34,801,4590.41,690,"Thursday",8,8,2019,2019-08-08,8.122820896,9.546398515,NA,4.950165017,7.695805243,6.652768116,0,0,1,0,0,1,0,0,"",27,1,0,0
5179.92,675,10193.73,1050,NA,NA,3511.94,743,7139.7,948,4808.37,708,"Friday",9,8,2019,2019-08-09,7.673955556,9.708314286,NA,4.726702557,7.531329114,6.791483051,0,0,1,0,0,1,0,0,"",29,1,0,0
7835.34,990,9406.19,966,NA,NA,4182.14,819,7285.33,962,4540.39,644,"Saturday",10,8,2019,2019-08-10,7.914484848,9.737256729,NA,5.106398046,7.573108108,7.050295031,1,0,1,0,0,1,0,0,"",30,1,0,0
7192.01,882,8026.42,800,NA,NA,3436.82,655,6206.26,793,4086.69,596,"Sunday",11,8,2019,2019-08-11,8.154206349,10.033025,NA,5.247053435,7.82630517,6.856862416,1,0,1,0,0,1,0,0,"",30,1,0,0
5748.51,648,8326.05,791,NA,NA,3457.49,693,5778.05,773,3911.44,560,"Monday",12,8,2019,2019-08-12,8.871157407,10.52597977,NA,4.989163059,7.474838292,6.984714286,0,0,1,0,0,1,0,0,"precipitazioni",27,0,1,0
5368.54,669,7514.29,765,NA,NA,3177.54,689,5345.26,734,4543.88,637,"Tuesday",13,8,2019,2019-08-13,8.024723468,9.822601307,NA,4.611814224,7.282370572,7.133249608,0,0,1,0,0,1,0,0,"",27,1,0,0
5474.04,667,8541.67,817,NA,NA,3561,738,6346.28,840,4060.11,582,"Wednesday",14,8,2019,2019-08-14,8.206956522,10.45492044,NA,4.825203252,7.555095238,6.976134021,0,0,1,0,0,1,0,0,"",25,1,0,0
2267.88,254,7031.82,666,NA,NA,3335.996859,727.9916357,5070.27,665,2597.61,328,"Thursday",15,8,2019,2019-08-15,8.928661417,10.55828829,NA,4.574905234,7.624466165,7.919542683,0,0,1,0,0,1,0,0,"",25,1,0,0
5726.9,668,9226.6,959,NA,NA,3977.61,792,6567.5,881,4205.11,637,"Friday",16,8,2019,2019-08-16,8.573203593,9.621063608,NA,5.022234848,7.454597049,6.601428571,0,0,1,0,0,1,0,0,"",25,1,0,0
7445.84,973,9513.79,967,NA,NA,4334.03,824,7724.88,982,4550.96,637,"Saturday",17,8,2019,2019-08-17,7.652456321,9.838459152,NA,5.259745146,7.866476578,7.144364207,1,0,1,0,0,1,0,0,"",26,1,0,0
7162.79,843,8259.66,773,NA,NA,3182.56,618,6371.9,782,4901.45,649,"Sunday",18,8,2019,2019-08-18,8.496785291,10.68520052,NA,5.149773463,8.148209719,7.552311248,1,0,1,0,0,1,0,0,"",28,1,0,0
5160.79,683,7694.74,781,NA,NA,3422.24,766,5804.93,778,4016.42,605,"Monday",19,8,2019,2019-08-19,7.556061493,9.852419974,NA,4.46767624,7.461349614,6.638710744,0,0,1,0,0,1,0,0,"",28,1,0,0
4738.59,591,7631.88,801,NA,NA,3318.71,706,6022.62,785,4137.35,602,"Tuesday",20,8,2019,2019-08-20,8.017918782,9.527940075,NA,4.70072238,7.672127389,6.872674419,0,0,1,0,0,1,0,0,"",29,1,0,0
6281.24,700,8206.73,869,NA,NA,3271.5,718,6380.3,842,4355.56,640,"Wednesday",21,8,2019,2019-08-21,8.9732,9.443878021,NA,4.556406685,7.577553444,6.8055625,0,0,1,0,0,1,0,0,"",28,1,0,0
5581.85,679,8708.56,843,NA,NA,3156.07,681,6453.19,826,3969.22,557,"Thursday",22,8,2019,2019-08-22,8.220692194,10.33043891,NA,4.634464023,7.812578692,7.126068223,0,0,1,0,0,1,0,0,"",27,1,0,0
6658.52,826,8993.03,960,NA,NA,3335.81,669,7944.11,1027,4997.67,768,"Friday",23,8,2019,2019-08-23,8.061162228,9.367739583,NA,4.986263079,7.735258033,6.507382813,0,0,1,0,0,1,0,0,"",25,1,0,0
10222.91,1218,12417.32,1256,NA,NA,3729.3,797,8668.76,1079,5337.34,742,"Saturday",24,8,2019,2019-08-24,8.39319376,9.886401274,NA,4.679171895,8.034068582,7.193180593,1,0,1,0,0,1,0,0,"precipitazioni",28,0,1,0
8684.62,1012,9355.84,890,NA,NA,4035.06,746,6136.23,843,4782.28,646,"Sunday",25,8,2019,2019-08-25,8.581640316,10.51217978,NA,5.408927614,7.279039146,7.402910217,1,1,1,0,0,1,0,0,"",27,1,0,0
4586.68,596,7730.46,813,NA,NA,3291.16,716,5684.02,729,4517.89,696,"Monday",26,8,2019,2019-08-26,7.695771812,9.508560886,NA,4.596592179,7.797009602,6.491221264,0,0,1,0,0,1,0,0,"",28,1,0,0
4780.81,600,8217.53,863,NA,NA,3099.58,641,5505.48,756,5200.6,785,"Tuesday",27,8,2019,2019-08-27,7.968016667,9.522050985,NA,4.835538222,7.282380952,6.624968153,0,0,1,0,0,1,0,0,"",28,1,0,0
6742.8,833,8692.84,891,NA,NA,3782.7,718,6738.66,898,5567,836,"Wednesday",28,8,2019,2019-08-28,8.094597839,9.75627385,NA,5.268384401,7.504075724,6.659090909,0,0,1,0,0,1,0,0,"precipitazioni",24,0,1,0
5661.24,691,8371.85,830,NA,NA,3569.99,708,6427.58,865,4719.58,713,"Thursday",29,8,2019,2019-08-29,8.192821997,10.08656627,NA,5.042358757,7.430728324,6.619326788,0,0,1,0,0,1,0,0,"",27,1,0,0
6307.81,844,10763.19,1141,NA,NA,3624.05,750,8637.88,1127,6431.84,969,"Friday",30,8,2019,2019-08-30,7.473708531,9.43312007,NA,4.832066667,7.664489796,6.637605779,0,0,1,0,0,1,0,0,"",29,1,0,0
9260.66,1146,13119.66,1234,NA,NA,4066.99,841,9796.32,1121,6015.06,832,"Saturday",31,8,2019,2019-08-31,8.080855148,10.63181524,NA,4.835897741,8.738911686,7.229639423,1,0,1,0,0,1,0,0,"precipitazioni",28,0,1,0
9559.35,1128,10782.28,985,NA,NA,3712.8,671,8988.66,1100,6013.97,861,"Sunday",1,9,2019,2019-09-01,8.474601064,10.94647716,NA,5.533233979,8.171509091,6.984866434,1,1,1,0,0,1,0,0,"",28,1,0,0
4998.2,600,8927.61,924,NA,NA,4265.11,822,6152.35,835,4578.96,763,"Monday",2,9,2019,2019-09-02,8.330333333,9.661915584,NA,5.188698297,7.368083832,6.001258191,0,0,1,0,0,1,0,0,"",27,1,0,0
5173.43,681,8959.28,848,NA,NA,4169.26,808,6759.73,872,5110.77,764,"Tuesday",3,9,2019,2019-09-03,7.59681351,10.56518868,NA,5.159975248,7.751983945,6.689489529,0,0,1,0,0,1,0,0,"",26,1,0,0
5750.51,732,8985.99,874,NA,NA,3648.92,771,6333.36,854,4423.56,694,"Wednesday",4,9,2019,2019-09-04,7.855887978,10.28145309,NA,4.732710765,7.416112412,6.374005764,0,0,1,0,0,1,0,0,"",24,1,0,0
6136.12,773,9315.84,926,NA,NA,4053.94,847,6719.59,857,5057.42,705,"Thursday",5,9,2019,2019-09-05,7.938059508,10.06030238,NA,4.786233766,7.840828471,7.17364539,0,0,1,0,0,1,0,0,"",25,1,0,0
8065.88,1047,12561.67,1239,NA,NA,3665.64,712,8782.38,1100,5610.14,811,"Friday",6,9,2019,2019-09-06,7.703801337,10.13855529,NA,5.148370787,7.983981818,6.91755857,0,0,1,0,0,1,0,0,"precipitazioni",18,0,1,0
10129.31,1273,13418.71,1304,NA,NA,4342.6,911,9480.7,1150,6644.21,875,"Saturday",7,9,2019,2019-09-07,7.957038492,10.29042178,NA,4.766849616,8.244086957,7.593382857,1,0,1,0,0,1,0,0,"",22,1,0,0
9890.83,1092,11193.65,968,NA,NA,3554.67,631,8557.93,1067,6234.28,814,"Sunday",8,9,2019,2019-09-08,9.05753663,11.56368802,NA,5.633391442,8.020552952,7.658820639,1,0,1,0,0,1,0,0,"precipitazioni",17,0,1,0
5825.75,716,8503.87,903,NA,NA,3591.64,733,6041.13,761,5863.88,978,"Monday",9,9,2019,2019-09-09,8.136522346,9.417353267,NA,4.899918145,7.938409987,5.995787321,0,0,1,0,0,1,0,0,"",20,1,0,0
5848.5,687,9807.68,932,NA,NA,3892.96,738,6612.58,858,5501.06,830,"Tuesday",10,9,2019,2019-09-10,8.513100437,10.5232618,NA,5.27501355,7.706969697,6.627783133,0,0,1,0,0,1,0,0,"",20,1,0,0
5242.76,670,9635.82,958,NA,NA,4153.41,832,6616.73,841,5653.11,839,"Wednesday",11,9,2019,2019-09-11,7.825014925,10.05826722,NA,4.992079327,7.867693222,6.737914184,0,0,1,0,0,1,0,0,"",22,1,0,0
5014.96,608,10548.73,950,NA,NA,4345.42,820,6813.97,874,6934.35,1036,"Thursday",12,9,2019,2019-09-12,8.248289474,11.10392632,NA,5.299292683,7.796304348,6.693388031,0,0,1,0,0,1,0,0,"",24,1,0,0
7020.59,878,12116.65,1205,NA,NA,4853.15,899,8687.47,1125,7844.42,1187,"Friday",13,9,2019,2019-09-13,7.996116173,10.0553112,NA,5.398387097,7.722195556,6.608609941,0,0,1,0,0,1,0,0,"",25,1,0,0
10737.84,1230,14094.11,1329,NA,NA,5224.24,959,10860.33,1307,7148.33,997,"Saturday",14,9,2019,2019-09-14,8.72995122,10.60504891,NA,5.447591241,8.309357307,7.169839519,1,0,1,0,0,1,0,0,"",25,1,0,0
9416.44,1104,12902.45,1122,NA,NA,4062.14,740,8120.59,909,5337.1,680,"Sunday",15,9,2019,2019-09-15,8.529384058,11.4995098,NA,5.489378378,8.933542354,7.848676471,1,1,1,0,0,1,0,0,"",25,1,0,0
3900.53,490,9622.78,926,NA,NA,5205.43,979,5612.33,780,5264.22,799,"Monday",16,9,2019,2019-09-16,7.960265306,10.39177106,NA,5.317088866,7.195294872,6.588510638,0,0,0,0,0,1,0,0,"",26,1,0,0
4181.51,580,7841.44,810,NA,NA,4445.01,900,5234.32,741,5315.63,858,"Tuesday",17,9,2019,2019-09-17,7.2095,9.680790123,NA,4.9389,7.063859649,6.19537296,0,1,0,0,0,1,0,0,"",27,1,0,0
4681.61,610,7870.17,786,NA,NA,3874.37,840,5493.71,754,5808.57,795,"Wednesday",18,9,2019,2019-09-18,7.674770492,10.01293893,NA,4.612345238,7.286087533,7.306377358,0,1,0,0,0,1,0,0,"precipitazioni",24,0,1,0
5252.08,728,9828.54,999,NA,NA,4293.4,875,6816.79,897,6955.66,1004,"Thursday",19,9,2019,2019-09-19,7.214395604,9.838378378,NA,4.906742857,7.599542921,6.927948207,0,0,0,0,0,1,0,0,"",18,1,0,0
6964.53,864,12435.58,1216,NA,NA,4750.7,948,9095.31,1159,6901.87,1060,"Friday",20,9,2019,2019-09-20,8.060798611,10.22662829,NA,5.01128692,7.847549612,6.511198113,0,0,0,0,0,1,0,0,"",19,1,0,0
10231.77,1202,14949.38,1377,NA,NA,5371.21,950,9725.21,1124,7421.85,960,"Saturday",21,9,2019,2019-09-21,8.512287854,10.85648511,NA,5.653905263,8.652322064,7.73109375,1,0,1,0,0,1,0,0,"",18,1,0,0
9241.11,1037,12034.41,1005,NA,NA,3800.23,655,9034.48,1082,5622.9,775,"Sunday",22,9,2019,2019-09-22,8.911388621,11.97453731,NA,5.801877863,8.349796673,7.255354839,1,1,1,0,0,1,0,0,"precipitazioni",17,0,1,0
3807.86,484,7704.65,835,NA,NA,3783.89,798,4999.05,690,4299.37,705,"Monday",23,9,2019,2019-09-23,7.867479339,9.227125749,NA,4.741716792,7.245,6.098397163,0,0,0,0,0,0,1,0,"precipitazioni",16,0,1,0
3877.35,473,7455.86,799,NA,NA,3921.68,836,5274.29,693,4638.36,713,"Tuesday",24,9,2019,2019-09-24,8.197357294,9.331489362,NA,4.691004785,7.610808081,6.505413745,0,0,0,0,0,0,1,0,"",20,1,0,0
3991.29,494,8470.87,865,NA,NA,3813.48,794,6114.16,781,4878,778,"Wednesday",25,9,2019,2019-09-25,8.079534413,9.792913295,NA,4.802871537,7.828629962,6.269922879,0,1,0,0,0,0,1,0,"",20,1,0,0
3842.37,493,9298.41,932,NA,NA,3559.56,764,5918.11,756,5439.34,815,"Thursday",26,9,2019,2019-09-26,7.793853955,9.976834764,NA,4.659109948,7.828187831,6.67403681,0,0,0,0,0,0,1,0,"nebbia ",20,0,0,1
6461.8,806,12262.12,1280,NA,NA,6721.53,1175,8706.45,1119,7778.73,1205,"Friday",27,9,2019,2019-09-27,8.017121588,9.57978125,NA,5.720451064,7.780563003,6.455377593,0,0,0,0,0,0,1,0,"",21,1,0,0
10222.24,1186,14966.89,1438,NA,NA,4676.27,927,10100.26,1268,7340.39,986,"Saturday",28,9,2019,2019-09-28,8.619089376,10.40812935,NA,5.044519957,7.965504732,7.444614604,1,0,1,0,0,0,1,0,"",23,1,0,0
9209.18,1071,11375.89,1012,NA,NA,3840.17,745,7427,912,5844.9,756,"Sunday",29,9,2019,2019-09-29,8.598674136,11.24099802,NA,5.154590604,8.143640351,7.731349206,1,1,1,0,0,0,1,0,"",23,1,0,0
3281.88,447,7384.99,777,NA,NA,3776.67,781,5981.48,797,4091.54,669,"Monday",30,9,2019,2019-09-30,7.342013423,9.504491634,NA,4.835685019,7.504993726,6.115904335,0,0,0,0,0,0,1,0,"",24,1,0,0
3640.64,457,7338.25,771,NA,NA,3951.13,818,5596.38,727,5026.44,740,"Tuesday",1,10,2019,2019-10-01,7.966389497,9.517833982,NA,4.830232274,7.697909216,6.792486486,0,1,0,0,0,0,1,0,"",23,1,0,0
3756.39,461,8174.64,812,NA,NA,3705.89,821,6156.54,800,5190.61,793,"Wednesday",2,10,2019,2019-10-02,8.14835141,10.06729064,NA,4.513873325,7.695675,6.545535939,0,1,0,0,0,0,1,0,"precipitazioni",22,0,1,0
4092.11,511,7901.51,792,NA,NA,3654.56,769,6315.85,777,6245.14,876,"Thursday",3,10,2019,2019-10-03,8.008043053,9.97665404,NA,4.752353706,8.128507079,7.129155251,0,0,0,0,0,0,1,0,"",18,1,0,0
5864.6,731,12291.15,1240,NA,NA,4820.69,913,7888.16,991,8094.65,1207,"Friday",4,10,2019,2019-10-04,8.022708618,9.912217742,NA,5.280054765,7.959798184,6.706420878,0,0,0,0,0,0,1,0,"",15,1,0,0
10125.49,1174,13768.3,1319,NA,NA,4922.76,956,10822.45,1235,6927.73,925,"Saturday",5,10,2019,2019-10-05,8.624778535,10.43843821,NA,5.149330544,8.763117409,7.489437838,1,0,1,0,0,0,1,0,"",18,1,0,0
9252.63,1075,10497.76,966,NA,NA,3791.27,644,7766.78,989,5424.46,707,"Sunday",6,10,2019,2019-10-06,8.607097674,10.86724638,NA,5.887065217,7.853164813,7.672503536,1,1,1,0,0,0,1,0,"",17,1,0,0
3842.52,471,6621.35,742,NA,NA,3220.4,724,5030.67,675,4284.95,643,"Monday",7,10,2019,2019-10-07,8.158216561,8.923652291,NA,4.448066298,7.452844444,6.66399689,0,0,0,0,0,0,1,0,"precipitazioni",15,0,1,0
4187.47,467,7520.4,775,NA,NA,3169.3,724,5057.7,692,4254.58,680,"Tuesday",8,10,2019,2019-10-08,8.966745182,9.703741935,NA,4.377486188,7.308815029,6.256735294,0,0,0,0,0,0,1,0,"",16,1,0,0
4119.36,520,7543.71,749,NA,NA,3309.21,725,5769.19,794,4407.25,651,"Wednesday",9,10,2019,2019-10-09,7.921846154,10.07170895,NA,4.564427586,7.265982368,6.769969278,0,0,0,0,0,0,1,0,"precipitazioni",16,0,1,0
4028.74,532,8207.61,836,NA,NA,3713.72,761,5802.41,778,4265.26,646,"Thursday",10,10,2019,2019-10-10,7.572819549,9.817715311,NA,4.880052562,7.45811054,6.602569659,0,0,0,0,0,0,1,0,"",16,1,0,0
6637.52,832,11712.85,1199,NA,NA,4682.61,868,8113.72,1028,7514.25,1098,"Friday",11,10,2019,2019-10-11,7.977788462,9.768849041,NA,5.394711982,7.892723735,6.843579235,0,0,0,0,0,0,1,0,"",16,1,0,0
11155.14,1312,14510.01,1406,NA,NA,5204.96,926,11072.12,1292,7570.17,1012,"Saturday",12,10,2019,2019-10-12,8.502393293,10.32006401,NA,5.620907127,8.569752322,7.480405138,1,0,1,0,0,0,1,0,"",17,1,0,0
9982.59,1101,12399.48,1105,NA,NA,3949.47,660,8089.1,876,6615.71,801,"Sunday",13,10,2019,2019-10-13,9.066839237,11.22124887,NA,5.984045455,9.23413242,8.259313358,1,0,1,0,0,0,1,0,"",17,1,0,0
3760.55,471,7549.04,784,NA,NA,3610.84,791,4721.36,643,3973.01,654,"Monday",14,10,2019,2019-10-14,7.98418259,9.628877551,NA,4.564905183,7.342706065,6.074938838,0,0,0,0,0,0,1,0,"",19,1,0,0
